IP1,IP2,Port1,Port2,Transport_Protocol,packet_count,From1to2,From2to1,Query_DNS,Who_Is,SNI,HTTP
0.0.0.0,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
0.0.0.0,255.255.255.255,68,67,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.2,255.255.255.255,67,68,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.22,,,,8,8,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.251,5353,5353,UDP,35,35,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,56154,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,24023,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2004'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,61886,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.3'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,19811,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::2003'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,63702,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.132'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,37834,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2001:4860:4806:c::', '2001:4860:4806:8::', '2001:4860:4806::', '2001:4860:4806:4::'], 'DNS Query Name': 'time.android.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,3694,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.239.35.8', '216.239.35.4', '216.239.35.12', '216.239.35.0'], 'DNS Query Name': 'time.android.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.250.180.132,49804,443,TCP,21,10,11,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.15,142.251.209.3,36576,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,216.239.35.8,33124,123,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,56160,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,17227,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '2a00:1450:4013:c01::bc'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,38062,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '108.177.119.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,108.177.119.188,51518,5228,TCP,19,8,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,47974,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,4632,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.132'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,10946,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.3'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.132,38972,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,142.251.209.3,47952,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.251.209.3,36588,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.250.180.132,49820,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,10.0.2.3,47984,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,9162,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '108.177.119.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,108.177.119.188,52942,5228,TCP,22,11,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,53345,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'alt5.mobile-gtalk.l.google.com.', '142.250.141.188'], 'DNS Query Name': 'alt5-mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.141.188,38594,5228,TCP,21,11,10,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,224.0.0.251,5353,5353,UDP,21,21,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,44424,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2004'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,21589,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::2003'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.132,38986,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,142.251.209.3,47966,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,58457,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::200a', '2a00:1450:4002:403::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:414::200a'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,35642,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.10', '142.251.209.42', '216.58.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,39366,443,TCP,1661,675,986,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,61128,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2003'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,5031,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.204.131'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.131,41400,443,TCP,144,55,89,[],"['Eccezione', 'Eccezione']",['fonts.gstatic.com'],[]
10.0.2.16,142.251.209.10,39370,443,TCP,609,285,324,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,18420,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200a', '2a00:1450:4002:809::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:402::200a'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,18031,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.170', '142.251.209.42', '142.251.209.10', '216.58.204.138', '216.58.209.42', '216.58.205.42', '142.250.180.138'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.170,48624,443,TCP,111,52,59,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,142.251.209.10,39374,443,TCP,122,50,72,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.251.209.10,39376,443,TCP,61,31,30,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,37564,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::200a', '2a00:1450:4002:403::200a', '2a00:1450:4002:809::200a', '2a00:1450:4002:411::200a'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,35682,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.42', '142.251.209.42', '142.250.180.138', '142.250.180.170', '216.58.204.138', '142.251.209.10'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.42,43904,443,TCP,23,12,11,[],"['Eccezione', 'Eccezione']",['firebaseinstallations.googleapis.com'],[]
10.0.2.16,10.0.2.3,2430,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'android.l.google.com.'], 'DNS Query Name': 'android.clients.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,31875,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'android.l.google.com.', '142.251.209.14', '216.58.204.142', '142.250.180.142', '142.251.209.46', '216.58.209.46', '142.250.180.174', '216.58.205.46'], 'DNS Query Name': 'android.clients.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.14,51648,443,TCP,28,14,14,[],"['Eccezione', 'Eccezione']",['android.clients.google.com'],[]
10.0.2.16,10.0.2.3,64295,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200e'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,40661,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.46'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.46,52790,443,TCP,203,91,112,[],"['Eccezione', 'Eccezione']",['dl.google.com'],[]
10.0.2.16,142.251.209.10,39384,443,TCP,496,173,323,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.251.209.14,51654,443,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",['android.clients.google.com'],[]
10.0.2.16,10.0.2.3,54924,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:809::200a', '2a00:1450:4002:402::200a'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,2375,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.138', '216.58.205.42', '216.58.209.42', '142.251.209.42', '142.250.180.170', '142.251.209.10', '216.58.204.138'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.138,56256,443,TCP,111,52,59,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,46025,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '2a00:1450:4013:c01::bc'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,64868,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '108.177.119.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,108.177.119.188,52974,5228,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,1309,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200e'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,8944,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.46'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.46,52800,443,TCP,31,16,15,[],"['Eccezione', 'Eccezione']",['app-measurement.com'],[]
10.0.2.16,10.0.2.3,19198,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '2a00:1450:4002:414::200e'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,37370,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '216.58.204.142'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.142,56292,443,TCP,31,16,15,[],"['Eccezione', 'Eccezione']",['android.apis.google.com'],[]
10.0.2.16,10.0.2.3,15960,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:809::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,5462,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.10', '142.251.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,39396,443,TCP,53,27,26,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,16722,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,10638,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['157.90.2.159'], 'DNS Query Name': 'prog-money.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,157.90.2.159,59926,80,TCP,15,8,7,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,55068,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,9996,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.132.131.208'], 'DNS Query Name': 'anmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40102,80,TCP,97,40,57,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40104,80,TCP,17,9,8,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,21931,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,30900,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['144.76.58.8'], 'DNS Query Name': 'andmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,144.76.58.8,40768,80,TCP,21,11,10,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40108,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40110,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40112,80,TCP,23,12,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,40114,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,25906,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:809::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a'], 'DNS Query Name': 'play.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
