IP1,IP2,Port1,Port2,Transport_Protocol,packet_count,From1to2,From2to1,Query_DNS,Who_Is,SNI,HTTP
0.0.0.0,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
0.0.0.0,255.255.255.255,68,67,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.2,255.255.255.255,67,68,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.22,,,,12,12,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.251,5353,5353,UDP,38,38,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,224.0.0.251,5353,5353,UDP,22,22,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,48714,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,5174,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.164'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,56035,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.3'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,24248,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.239.35.0', '216.239.35.4', '216.239.35.12', '216.239.35.8'], 'DNS Query Name': 'time.android.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.239.35.0,60163,123,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.3,58726,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.164,51428,443,TCP,22,11,11,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,10.0.2.3,48720,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,54896,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,11398,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2004'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,62729,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.3'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,46355,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::2003'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,21426,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.164'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.251.209.3,50586,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.250.180.164,46048,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.15,10.0.2.3,54902,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,39759,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '2a00:1450:4013:c01::bc'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,13837,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '142.250.153.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.153.188,33330,5228,TCP,22,11,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,9905,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'alt3.mobile-gtalk.l.google.com.', '2404:6800:4008:c13::bc'], 'DNS Query Name': 'alt3-mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,1202,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'alt3.mobile-gtalk.l.google.com.', '142.250.157.188'], 'DNS Query Name': 'alt3-mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.157.188,43720,443,TCP,22,11,11,[],"['Eccezione', 'Eccezione']",['alt3-mtalk.google.com'],[]
10.0.2.16,10.0.2.3,26921,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::2003'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,27511,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2004'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.3,58744,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.164,51446,443,TCP,20,10,10,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,10.0.2.3,56345,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a', '2a00:1450:4002:403::200a'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,26164,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.170', '142.251.209.10', '142.251.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.170,42576,443,TCP,621,294,327,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,9846,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::200a', '2a00:1450:4002:411::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,26495,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.138', '142.250.180.170', '142.251.209.10', '142.251.209.42', '216.58.209.42', '216.58.204.138', '216.58.205.42'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.138,47378,443,TCP,21,11,10,[],"['Eccezione', 'Eccezione']",['firebaseinstallations.googleapis.com'],[]
10.0.2.16,142.250.180.170,42580,443,TCP,1569,642,927,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.250.180.170,42582,443,TCP,455,220,235,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.250.153.188,33346,5228,TCP,22,11,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.250.153.188,45386,5228,TCP,19,8,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.164,51460,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,142.251.209.3,58762,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,65155,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::200a', '2a00:1450:4002:403::200a', '2a00:1450:4002:410::200a', '2a00:1450:4002:411::200a'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,39474,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.10', '142.251.209.42', '216.58.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,39916,443,TCP,111,52,59,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,1456,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::2003'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,19502,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.203.99'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.203.99,50790,443,TCP,160,72,88,[],"['Eccezione', 'Eccezione']",['fonts.gstatic.com'],[]
10.0.2.16,10.0.2.3,17148,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,58627,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['157.90.2.159'], 'DNS Query Name': 'prog-money.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,157.90.2.159,55866,80,TCP,17,9,8,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,22091,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,64331,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.132.131.208'], 'DNS Query Name': 'anmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33504,80,TCP,91,37,54,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33506,80,TCP,96,39,57,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,39926,443,TCP,103,44,59,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,35905,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '2a00:1450:4002:414::200e'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,53715,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '216.58.204.142'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.142,38976,443,TCP,35,18,17,[],"['Eccezione', 'Eccezione']",['android.apis.google.com'],[]
10.0.2.16,142.132.131.208,33512,80,TCP,17,9,8,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.170,42608,443,TCP,57,29,28,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,46033,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200e'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,17133,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.46'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.46,59054,443,TCP,177,66,111,[],"['Eccezione', 'Eccezione']",['dl.google.com'],[]
10.0.2.16,142.251.209.10,39936,443,TCP,53,27,26,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,57124,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200e'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,61939,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.142'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.142,60508,443,TCP,31,16,15,[],"['Eccezione', 'Eccezione']",['app-measurement.com'],[]
10.0.2.16,10.0.2.3,20176,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,10331,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['144.76.58.8'], 'DNS Query Name': 'andmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,144.76.58.8,44658,80,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.153.188,33380,5228,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33526,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,10342,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:411::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a'], 'DNS Query Name': 'play.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,59364,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170', '142.251.209.10', '142.251.209.42'], 'DNS Query Name': 'play.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.138,50220,443,TCP,37,19,18,[],"['Eccezione', 'Eccezione']",['play.googleapis.com'],[]
10.0.2.16,216.58.204.138,50222,443,TCP,35,18,17,[],"['Eccezione', 'Eccezione']",['play.googleapis.com'],[]
10.0.2.16,142.132.131.208,33532,80,TCP,15,8,7,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33534,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33536,80,TCP,15,8,7,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33538,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33540,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33542,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33544,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,157.90.2.159,55910,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33548,80,TCP,100,41,59,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,33550,80,TCP,15,8,7,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,144.76.58.8,44688,80,TCP,37,19,18,[],"['Eccezione', 'Eccezione']",[],[]
