IP1,IP2,Port1,Port2,Transport_Protocol,packet_count,From1to2,From2to1,Query_DNS,Who_Is,SNI,HTTP
0.0.0.0,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
0.0.0.0,255.255.255.255,68,67,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.2,255.255.255.255,67,68,UDP,4,4,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.22,,,,8,8,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,224.0.0.251,5353,5353,UDP,36,36,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,45164,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,16709,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:403::2004'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,38330,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.36'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,58237,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2001:4860:4806:c::', '2001:4860:4806::', '2001:4860:4806:4::', '2001:4860:4806:8::'], 'DNS Query Name': 'time.android.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,5216,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.35'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,47803,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:411::2003'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,216.58.205.36,39640,443,TCP,23,12,11,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.15,10.0.2.3,50743,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.239.35.12', '216.239.35.4', '216.239.35.8', '216.239.35.0'], 'DNS Query Name': 'time.android.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,142.251.209.35,51550,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,216.239.35.12,54338,123,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,45170,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,10490,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '2a00:1450:4013:c18::bc'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.15,10.0.2.3,8275,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '108.177.126.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,224.0.0.22,,,,2,2,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,54776,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.15,108.177.126.188,51902,5228,TCP,20,9,11,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,65423,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.35'], 'DNS Query Name': 'connectivitycheck.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,52405,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.205.36'], 'DNS Query Name': 'www.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.35,41620,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.36,35176,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,10.0.2.3,54784,853,TCP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,4001,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '108.177.126.188'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,108.177.126.188,48490,5228,TCP,17,9,8,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.35,41628,80,TCP,10,5,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.36,35184,443,TCP,18,9,9,[],"['Eccezione', 'Eccezione']",['www.google.com'],[]
10.0.2.16,224.0.0.251,5353,5353,UDP,21,21,0,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,63336,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::200a', '2a00:1450:4002:411::200a', '2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,26768,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.10', '142.251.209.42', '216.58.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,54756,443,TCP,1498,612,886,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,38672,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::2003'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,65120,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.3'], 'DNS Query Name': 'fonts.gstatic.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.3,39960,443,TCP,145,56,89,[],"['Eccezione', 'Eccezione']",['fonts.gstatic.com'],[]
10.0.2.16,10.0.2.3,4122,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a', '2a00:1450:4002:403::200a', '2a00:1450:4002:410::200a'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,35260,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.251.209.42', '216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170', '142.251.209.10'], 'DNS Query Name': 'firebaseinstallations.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.42,48422,443,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",['firebaseinstallations.googleapis.com'],[]
10.0.2.16,10.0.2.3,4668,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:410::200a', '2a00:1450:4002:411::200a', '2a00:1450:4002:809::200a', '2a00:1450:4002:414::200a'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,8132,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170', '142.251.209.10', '142.251.209.42', '216.58.209.42'], 'DNS Query Name': 'android.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.251.209.10,54762,443,TCP,617,295,322,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,216.58.204.138,55418,443,TCP,111,52,59,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,142.251.209.10,54766,443,TCP,81,34,47,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.251.209.10,54768,443,TCP,60,30,30,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,10.0.2.3,33484,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::200e'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.138,55424,443,TCP,105,45,60,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,10296,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.142'], 'DNS Query Name': 'dl.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.142,60040,443,TCP,207,96,111,[],"['Eccezione', 'Eccezione']",['dl.google.com'],[]
10.0.2.16,10.0.2.3,47531,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '2a00:1450:4002:416::200e'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,37088,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'clients.l.google.com.', '216.58.205.46'], 'DNS Query Name': 'android.apis.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.205.46,38608,443,TCP,45,23,22,[],"['Eccezione', 'Eccezione']",['android.apis.google.com'],[]
10.0.2.16,10.0.2.3,48451,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': [b'mobile-gtalk.l.google.com.', '2a00:1450:4013:c18::bc'], 'DNS Query Name': 'mtalk.google.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,108.177.126.188,48516,5228,TCP,25,13,12,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,64273,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:402::200e'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,38281,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.142'], 'DNS Query Name': 'app-measurement.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.142,60046,443,TCP,35,18,17,[],"['Eccezione', 'Eccezione']",['app-measurement.com'],[]
10.0.2.16,216.58.204.138,55434,443,TCP,73,37,36,[],"['Eccezione', 'Eccezione']",['android.googleapis.com'],[]
10.0.2.16,10.0.2.3,11148,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,38480,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['157.90.2.159'], 'DNS Query Name': 'prog-money.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,157.90.2.159,40832,80,TCP,13,7,6,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,14667,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,24724,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.132.131.208'], 'DNS Query Name': 'anmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56816,80,TCP,89,36,53,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56818,80,TCP,17,9,8,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,22365,53,UDP,2,1,1,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,43212,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['144.76.58.8'], 'DNS Query Name': 'andmon.name.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,144.76.58.8,39392,80,TCP,21,11,10,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56822,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56824,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56826,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56828,80,TCP,15,8,7,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56830,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56832,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,45699,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['2a00:1450:4002:414::200a', '2a00:1450:4002:416::200a', '2a00:1450:4002:402::200a', '2a00:1450:4002:403::200a'], 'DNS Query Name': 'play.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,43030,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['142.250.180.138', '142.250.180.170', '142.251.209.10', '142.251.209.42', '216.58.204.138', '216.58.205.42'], 'DNS Query Name': 'play.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.250.180.138,43082,443,TCP,35,18,17,[],"['Eccezione', 'Eccezione']",['play.googleapis.com'],[]
10.0.2.16,142.250.180.138,43084,443,TCP,35,18,17,[],"['Eccezione', 'Eccezione']",['play.googleapis.com'],[]
10.0.2.16,142.132.131.208,56838,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56840,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56842,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56844,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56846,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56848,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56850,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56852,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,10.0.2.3,52963,53,UDP,2,1,1,"[{'Protocols': 17, 'DNS Answer': ['216.58.204.138', '216.58.205.42', '142.250.180.138', '142.250.180.170', '142.251.209.10', '142.251.209.42', '216.58.209.42'], 'DNS Query Name': 'www.googleapis.com.'}]","['Eccezione', 'Eccezione']",[],[]
10.0.2.16,216.58.204.138,55476,443,TCP,100,44,56,[],"['Eccezione', 'Eccezione']",['www.googleapis.com'],[]
10.0.2.16,142.132.131.208,56856,80,TCP,11,6,5,[],"['Eccezione', 'Eccezione']",[],[]
10.0.2.16,142.132.131.208,56858,80,TCP,9,5,4,[],"['Eccezione', 'Eccezione']",[],[]
